ClaimId,PetId,ClaimDate,ClaimAmount
931,7734,2015-11-19,84.02
932,7734,2015-11-11,208.37
933,805,2016-04-28,52.9
934,345,2016-04-29,463.69
935,7381,2016-04-30,216.43
936,6621,2016-04-28,3982.09
937,2141,2016-05-01,18.45
938,9193,2016-05-02,207.2
939,1388,2016-05-02,151.0
940,4981,2016-04-09,1377.25
941,2141,2016-05-02,485.91
942,9089,2016-04-21,341.55
943,9089,2016-04-19,43.6
944,153,2016-04-20,193.2
945,473,2016-04-12,34.5
946,2896,2016-05-01,149.27
947,4053,2016-04-29,36.57
948,8828,2016-04-29,139.15
949,7962,2016-05-02,145.18
950,1281,2016-05-02,304.05
951,1010,2016-05-02,77.13
952,3290,2016-04-27,64.08
953,5126,2016-05-03,48.3
954,7157,2016-04-20,456.46
955,1653,2016-05-03,389.59
956,2711,2016-04-19,414.0
957,8502,2016-04-30,100.28
958,416,2016-03-25,64.34
959,2791,2016-05-03,637.84
960,1277,2015-11-09,125.3
961,1277,2015-11-30,90.25
962,1277,2015-12-15,55.2
963,1277,2016-02-11,70.1
964,1277,2016-03-14,70.1
965,951,2016-05-04,171.26
966,3131,2016-04-29,1816.83
967,9810,2016-05-05,1153.33
968,9810,2016-05-05,351.04
969,7111,2016-05-05,48.42
970,3957,2016-03-21,158.12
971,3957,2016-03-21,129.38
972,9814,2016-02-20,311.08
973,3957,2016-04-06,54.03
974,7243,2016-03-28,211.6
975,668,2016-04-29,140.3
976,3975,2016-04-30,84.64
977,5773,2016-04-26,136.94
978,2519,2016-04-11,2528.6
979,9810,2016-05-05,1683.89
980,2519,2016-04-09,281.75
981,2661,2016-05-03,89.47
982,1381,2016-05-05,74.64
983,9810,2016-05-05,3188.26
984,4275,2016-05-02,99.36
985,4275,2016-05-03,48.87
986,9193,2016-05-05,56.98
987,6324,2016-05-03,637.66
988,6396,2016-04-28,372.31
989,6780,2016-04-22,113.3
990,5997,2016-05-04,1904.73
991,5997,2016-02-19,72.79
992,5997,2016-03-24,189.64
993,6042,2016-03-24,113.85
994,6042,2016-04-12,68.95
995,6042,2016-04-28,113.85
996,7870,2016-05-05,200.16
997,7870,2016-04-23,100.62
998,386,2016-05-06,183.09
999,7050,2016-03-29,149.5
1000,7050,2016-04-02,97.03
1001,7050,2016-04-05,385.25
1002,7050,2016-04-11,91.22
1003,7050,2016-04-19,227.7
1004,7050,2016-05-02,73.57
1005,5083,2016-05-06,137.98
1006,3098,2016-04-11,164.4
1007,3073,2016-05-04,164.22
1008,9579,2016-04-13,38.29
1009,9579,2016-03-23,38.29
1010,9579,2016-03-14,748.71
1011,8269,2016-05-06,229.67
1012,6684,2016-05-03,211.6
1013,7397,2016-05-06,41.07
1014,4126,2016-03-28,159.85
1015,3554,2015-08-20,20.7
1016,3554,2015-11-07,21.73
1017,3554,2016-01-21,21.73
1018,3554,2016-04-09,21.73
1019,4053,2016-05-02,80.73
1020,3554,2016-05-07,398.9
1021,8586,2016-05-02,281.57
1022,6684,2016-04-20,45.19
1023,6684,2016-04-21,56.35
1024,3678,2016-05-06,340.4
1025,8661,2016-04-27,478.98
1026,9801,2016-05-03,4822.52
1027,2628,2016-05-08,1733.62
1028,4275,2016-05-05,48.87
1029,2725,2016-05-05,89.35
1030,5572,2016-05-06,287.68
1031,4021,2016-05-06,115.68
1032,4021,2016-05-05,164.7
1033,4195,2016-04-25,134.09
1034,4195,2016-04-27,149.12
1035,3917,2016-05-04,43.12
1036,7302,2016-05-09,298.33
1037,8874,2016-05-06,66.7
1038,3569,2016-05-06,90.18
1039,3569,2016-05-02,527.56
1040,8650,2016-05-04,72.45
1041,8650,2016-04-04,119.43
1042,8650,2016-04-20,72.45
1043,8650,2016-03-23,72.45
1044,8650,2016-04-27,72.45
1045,7338,2016-05-09,1120.1
1046,5056,2016-04-19,287.37
1047,5056,2016-05-03,209.47
1048,9193,2016-05-09,240.06
1049,2609,2016-04-20,3312.14
1050,2364,2016-05-09,272.78
1051,4275,2016-05-07,48.87
1052,2711,2016-05-09,190.1
1053,8650,2016-04-26,82.22
1054,6780,2016-04-15,692.15
1055,6780,2016-03-23,112.93
1056,8264,2016-05-05,488.75
1057,2305,2015-05-01,82.8
1058,2305,2014-10-14,530.72
1059,4601,2016-05-07,102.92
1060,4908,2016-05-03,104.65
1061,4908,2016-05-06,31.05
1062,1332,2016-05-10,508.64
1063,6621,2016-05-05,46.11
1064,3398,2016-04-19,63.59
1065,5441,2016-04-27,221.65
1066,3398,2016-05-10,111.03
1067,3492,2016-05-08,259.21
1068,3398,2016-05-02,329.54
1069,6205,2016-05-04,724.8
1070,6205,2016-05-06,1614.62
1072,1796,2012-09-24,197.8
1073,5424,2012-09-26,107.89
1074,9897,2012-10-02,120.28
1075,7017,2012-10-02,113.32
1076,4922,2012-10-04,38.76
1077,5752,2012-09-27,207.4
1078,4490,2012-09-13,412.65
1079,4490,2012-07-26,64.81
1080,8988,2012-10-03,412.93
1081,1727,2012-10-04,97.86
1082,2705,2012-09-21,510.3
1083,2705,2012-09-26,609.28
1084,1413,2012-10-03,34.5
1085,3590,2012-08-18,17.25
1086,3590,2012-07-06,126.48
1087,3590,2012-07-28,109.82
1088,866,2012-09-28,86.11
1089,199,2012-10-07,78.77
1090,5973,2012-10-05,84.76
1091,5794,2012-10-06,331.21
1092,462,2012-10-03,499.67
1093,8482,2012-10-05,260.76
1094,8482,2012-10-03,96.94
1095,2809,2012-10-09,41.42
1096,1177,2012-08-14,57.5
1097,1177,2012-08-22,116.15
1098,1177,2012-08-30,166.75
1099,3280,2012-10-09,421.76
1101,3280,2012-09-28,122.82
1102,3373,2012-10-07,218.5
1103,5645,2012-09-20,323.84
1104,7159,2012-10-05,62.85
1105,5973,2012-10-06,54.95
1106,8813,2012-10-12,94.25
1107,8993,2012-10-13,23.61
1108,7521,2012-10-13,1744.35
1109,866,2012-10-11,38.85
1112,7473,2012-10-15,179.16
1113,1011,2012-10-15,603.86
1114,199,2012-10-10,98.78
1115,7159,2012-10-06,21.73
1116,9452,2012-10-10,55.66
1117,9226,2012-10-02,2263.48
1118,9226,2012-10-02,802.37
1119,9452,2012-09-14,83.95
1120,3193,2012-10-16,64.1
1121,651,2012-10-03,212.74
1122,651,2012-10-06,28.17
1123,6919,2012-10-08,80.12
1124,9415,2012-10-16,521.25
1125,2603,2012-10-17,250.12
1126,6889,2012-10-18,29.78
1127,7972,2012-10-11,769.67
1128,7972,2012-10-12,50.78
1132,2997,2012-10-20,66.93
1133,1381,2012-10-21,203.72
1134,219,2012-10-09,506.0
1135,3650,2012-10-21,78.37
1136,3683,2012-10-19,116.72
1137,5152,2012-07-30,54.83
1138,5152,2012-07-24,49.45
1139,4091,2012-10-09,98.31
1140,4091,2012-10-22,37.26
1141,4652,2012-10-16,35.07
1142,14,2012-10-05,28.4
1143,5176,2012-08-23,3755.41
1144,5176,2012-09-14,57.16
1145,5176,2012-10-05,67.5
1146,5176,2012-10-09,384.33
1147,6562,2012-10-01,23.0
1148,6353,2012-10-25,4015.39
1149,6848,2012-10-20,19.55
1150,5659,2012-09-05,2106.67
1151,5659,2012-09-12,694.19
1152,9774,2012-10-12,161.95
1153,7159,2012-10-19,148.58
1156,728,2012-10-22,83.19
1157,5973,2012-10-20,62.63
1158,9587,2012-10-24,1600.8
1159,1290,2012-10-25,45.14
1160,6245,2012-10-25,243.22
1161,1464,2012-10-03,150.98
1162,1464,2012-10-13,191.3
1163,1464,2012-10-26,424.13
1164,2653,2012-03-29,19.92
1165,2653,2012-09-21,92.0
1166,8566,2012-10-26,90.85
1167,219,2012-10-17,23.92
1168,871,2012-10-24,1162.17
1169,219,2012-10-10,546.3
1170,8874,2012-10-26,20.7
1171,8874,2012-10-17,58.21
1172,8874,2012-10-15,446.65
1173,6919,2012-10-22,132.71
1174,2133,2012-10-22,558.81
1175,8134,2012-10-04,519.21
1176,3072,2012-07-12,530.33
1177,4991,2012-10-26,5482.82
1178,6353,2012-10-19,258.93
1179,5893,2012-10-20,106.33
1180,1413,2012-10-25,34.49
1181,7747,2012-10-30,85.77
1182,6396,2012-10-31,518.65
1183,866,2012-10-10,181.16
1184,5498,2012-10-30,318.38
1185,1839,2012-09-06,5.68
1186,1839,2012-09-11,7.45
1187,1839,2012-09-17,7.41
1188,1839,2012-09-21,21.8
1189,1839,2012-09-28,6.0
1190,1839,2012-10-18,18.22
1191,1839,2012-10-24,10.0
1192,219,2012-10-03,276.75
1193,866,2012-10-25,43.06
1194,5794,2012-11-02,29.1
1195,5794,2012-10-30,122.24
1196,127,2012-09-05,210.2
1197,7266,2012-10-24,112.24
1198,8134,2012-11-04,302.92
1199,6250,2012-09-19,93.84
1200,6409,2012-11-02,508.24
1201,2603,2012-11-05,192.05
1202,2603,2012-10-24,192.05
1203,1517,2012-10-30,99.36
1204,5345,2012-11-03,48.71
1205,7159,2012-11-05,114.94
1206,1579,2012-10-22,53.82
1207,5973,2012-11-07,3459.12
1208,9415,2012-10-19,167.78
1209,6063,2012-08-14,130.98
1210,6063,2012-11-02,216.77
1211,6063,2012-11-06,33.35
1212,8246,2012-10-29,136.03
1213,6207,2012-10-19,25.14
1214,6250,2012-10-18,946.96
1215,6436,2012-10-12,14.26
1216,5973,2012-11-03,204.93
1217,5842,2012-11-08,55.14
1218,5248,2012-11-03,203.78
1219,2809,2012-11-09,395.14
1220,4747,2012-11-16,28.17
1221,4053,2012-08-21,45.05
1222,4053,2012-11-07,160.09
1223,8874,2012-11-05,106.94
1224,8874,2012-11-10,312.12
1225,6063,2012-11-02,58.56
1226,5459,2012-10-05,354.2
1233,3683,2013-09-06,196.65
1234,3683,2013-09-14,196.65
1235,1517,2013-09-14,430.13
1236,4855,2013-09-16,51.75
1237,4250,2013-09-13,89.18
1238,6392,2013-09-12,274.85
1239,736,2013-09-11,1310.49
1240,3590,2013-08-31,164.51
1241,5448,2013-09-02,571.5
1242,2670,2013-09-13,24.51
1243,6250,2013-07-31,37.95
1244,6250,2013-09-10,30.43
1245,3650,2013-09-14,54.05
1246,7841,2013-09-12,145.72
1247,7294,2013-07-17,961.95
1248,7294,2013-07-09,54.11
1249,7294,2013-06-25,596.01
1250,1632,2013-09-09,1154.63
1251,617,2013-09-06,32.2
1252,617,2013-09-08,184.0
1253,8074,2013-09-15,64.45
1254,8127,2013-09-17,243.5
1255,6695,2013-09-14,983.82
1256,6724,2013-09-08,11.5
1257,255,2013-09-17,154.39
1258,5448,2013-09-10,67.33
1259,2922,2013-06-03,49.45
1260,2922,2013-08-08,156.4
1261,2922,2013-09-04,2182.84
1262,4064,2013-09-18,42.33
1263,2809,2013-09-23,292.56
1264,4712,2013-09-18,130.11
1265,9587,2013-09-18,368.29
1266,2133,2013-09-17,27.77
1267,9413,2013-08-19,543.48
1268,4053,2013-07-13,171.15
1269,2343,2013-09-19,463.05
1270,8874,2013-09-13,20.7
1271,8874,2013-09-20,21.62
1272,3177,2013-09-11,29.81
1273,3170,2013-09-16,231.72
1274,7922,2013-09-17,277.55
1275,4874,2013-09-21,933.89
1276,255,2013-09-21,52.76
1277,5763,2013-09-24,28.06
1278,8021,2013-04-04,19.08
1279,8021,2013-04-05,31.05
1280,8021,2013-04-20,128.45
1281,8021,2013-05-06,134.85
1282,8021,2013-05-10,45.88
1283,8021,2013-05-30,31.05
1284,8021,2013-06-08,53.96
1285,8021,2013-06-28,27.23
1286,8021,2013-04-24,10.92
1287,8021,2013-07-29,31.05
1288,8021,2013-08-01,27.21
1289,8021,2013-08-23,270.91
1290,4991,2013-08-07,517.53
1291,4991,2013-08-15,755.32
1292,6812,2013-09-23,20.11
1293,2891,2013-09-03,307.9
1294,276,2013-09-09,61.2
1295,5763,2013-09-25,38.09
1296,9067,2013-08-06,335.8
1297,9067,2013-08-19,289.8
1298,9067,2013-08-23,493.35
1299,9067,2013-08-29,157.55
1300,9067,2013-09-07,280.6
1301,6560,2013-09-21,491.33
1302,6836,2013-09-16,1136.2
1303,165,2013-09-20,28.13
1304,165,2013-09-19,14.02
1305,165,2013-09-17,1.46
1306,4072,2013-09-20,49.91
1308,4128,2013-09-22,1697.35
1309,4128,2013-09-08,586.1
1310,5763,2013-09-27,258.29
1311,617,2013-09-28,147.2
1312,7922,2013-09-27,117.3
1313,7009,2013-09-29,133.78
1314,5763,2013-09-30,72.24
1315,7982,2013-09-18,336.14
1316,5345,2013-09-30,99.84
1317,6628,2013-09-24,111.99
1318,4172,2013-09-23,38.18
1319,4172,2013-09-19,41.4
1320,431,2013-09-27,127.19
1321,9345,2013-09-28,29.9
1322,5508,2013-09-23,221.14
1323,6272,2013-09-23,274.21
1324,3683,2013-09-28,196.65
1325,7351,2013-07-12,46.28
1326,7351,2013-08-28,662.35
1327,7351,2013-08-30,1395.34
1328,7351,2013-09-06,92.29
1329,276,2013-08-29,34.57
1330,6947,2013-05-06,111.25
1331,6947,2013-09-24,164.05
1332,6947,2013-10-01,507.22
1333,2003,2013-09-14,41.12
1334,5836,2013-09-10,77.65
1335,5836,2013-08-09,442.45
1336,199,2013-10-02,31.62
1337,165,2013-10-04,5.01
1338,1517,2013-09-18,51.75
1339,1517,2013-09-23,52.29
1340,1517,2013-09-21,51.75
1341,1517,2013-09-25,51.75
1342,1517,2013-09-28,51.75
1343,1517,2013-10-02,51.75
1344,2213,2013-10-07,94.71
1345,409,2013-09-12,292.34
1346,8838,2013-10-07,709.98
1347,1381,2013-10-07,419.12
1348,3630,2013-08-07,105.8
1349,5772,2013-10-02,50.48
1350,6301,2013-10-09,471.5
1351,8021,2013-09-18,208.89
1352,5836,2013-10-07,425.5
1353,2791,2013-10-10,428.57
1354,5757,2013-10-01,161.0
1355,4053,2013-09-20,42.64
1356,4053,2013-10-09,403.28
1357,2809,2013-10-11,277.09
1358,8874,2013-10-10,41.4
1359,8306,2013-10-10,55.08
1360,6340,2013-08-29,190.69
1361,2201,2013-08-07,340.92
1362,5959,2013-10-04,882.65
1363,7888,2013-10-01,54.44
1364,5638,2013-10-01,240.64
1365,3448,2013-10-10,292.1
1366,8838,2013-10-04,292.92
1367,412,2013-10-11,55.04
1368,9452,2013-10-10,554.76
1369,1311,2013-10-12,224.27
1370,9273,2013-08-20,221.66
1371,9273,2013-08-28,623.3
1372,3973,2013-09-16,52.77
1373,3973,2013-10-04,340.89
1374,3973,2013-10-12,105.86
1375,6560,2013-10-12,141.38
1376,9027,2013-10-15,64.73
1377,6353,2013-10-04,70.59
1378,9335,2013-10-10,967.82
1379,9335,2013-10-15,40.82
1380,199,2013-10-15,167.32
1381,8434,2013-10-18,1537.07
1382,9351,2013-10-18,9625.67
1383,3443,2013-10-16,834.97
1384,1839,2013-09-30,24.01
1385,1839,2013-10-12,35.1
1386,8621,2013-09-23,64.53
1387,8621,2013-09-10,85.68
1388,8074,2013-10-17,678.81
1389,2364,2013-10-15,498.24
1390,6207,2013-07-26,37.16
1391,2343,2013-10-18,179.4
1392,1106,2013-09-23,76.88
1393,1106,2013-10-18,151.82
1394,8434,2013-10-21,3770.73
1395,5392,2013-07-30,100.99
1396,5392,2013-08-12,471.5
1397,5392,2013-08-16,124.2
1398,1517,2013-10-05,104.04
1399,1517,2013-10-19,51.75
1400,6409,2013-10-21,101.2
1401,8838,2013-10-08,265.3
1402,2261,2013-09-21,14.37
1403,2261,2013-09-11,14.37
1404,7841,2013-10-19,145.66
1405,1532,2013-10-23,300.98
1406,3895,2013-09-25,111.15
1407,7801,2013-09-18,9.58
1408,7294,2013-06-26,143.75
1409,7294,2013-06-27,97.75
1410,2408,2013-09-14,92.57
1411,2408,2013-10-04,85.39
1412,9584,2013-09-30,43.91
1413,9584,2013-10-22,39.56
1414,2892,2013-10-21,701.32
1415,5403,2013-10-16,626.29
1416,3136,2013-10-05,122.19
1417,6069,2013-10-13,87.23
1418,8134,2013-10-16,179.14
1419,5608,2013-10-15,553.77
1420,9555,2013-10-16,211.02
1421,8127,2013-10-22,82.46
1422,6192,2013-10-23,415.61
1423,199,2013-10-16,37.95
1424,8205,2013-10-19,149.5
1426,4053,2013-10-18,504.96
1427,8434,2013-10-26,4322.37
1428,3405,2013-10-26,83.38
1429,8136,2013-10-08,53.47
1430,2223,2013-10-28,136.27
1431,784,2013-10-19,154.1
1432,8511,2013-10-07,221.37
1433,5959,2013-10-04,860.71
1434,1413,2013-10-24,107.28
1435,3157,2013-10-22,264.01
1436,6666,2013-10-26,377.19
1437,199,2013-10-25,113.56
1438,5638,2013-09-30,433.62
1439,3723,2013-10-08,50.14
1440,1434,2013-10-21,369.55
1441,5638,2013-09-10,290.52
1442,5250,2013-10-26,831.02
1443,1839,2013-10-26,24.01
1444,1839,2013-09-07,35.1
1445,4782,2013-10-28,168.19
1446,7841,2013-10-26,18.24
1447,9067,2013-09-12,63.25
1448,9067,2013-09-17,157.55
1449,9067,2013-09-24,257.6
1450,9067,2013-10-05,112.47
1451,9067,2013-10-16,255.3
1452,9067,2013-10-18,65.55
1453,9067,2013-10-24,173.65
1454,4591,2013-10-28,1124.26
1455,1161,2013-10-31,4509.38
1456,5763,2013-10-30,642.54
1457,5369,2013-09-20,162.43
1458,1921,2013-10-04,1550.33
1459,4373,2013-10-31,931.27
1460,5345,2013-10-28,142.71
1461,345,2013-10-22,601.21
1462,4223,2013-10-23,105.05
1463,8434,2013-10-31,1313.18
1464,1517,2013-10-30,124.86
1465,2886,2013-10-23,137.88
1466,5731,2013-10-30,61.87
1467,3973,2013-10-22,677.35
1468,2981,2013-10-11,137.45
1469,4053,2013-10-29,42.64
1470,6247,2013-10-29,131.44
1471,9130,2013-10-30,342.61
1472,7473,2013-10-30,160.08
1473,5836,2013-10-30,247.24
1474,2809,2013-11-01,175.24
1475,4078,2013-10-05,248.4
1476,6301,2013-10-29,471.5
1477,7905,2013-11-04,2076.31
1478,4373,2013-11-04,1314.22
1479,8434,2013-11-05,1781.18
1480,5679,2013-11-02,420.39
1482,6102,2013-11-03,837.89
1483,2133,2013-11-03,527.63
1484,4712,2013-10-19,98.58
1485,9589,2013-07-09,75.78
1486,4782,2013-08-27,117.01
1487,4782,2013-10-31,161.0
1488,5077,2013-11-01,527.85
1489,6932,2013-10-31,6.18
1490,6932,2013-11-02,65.86
1491,6848,2013-10-15,194.35
1492,2133,2013-10-29,414.06
1493,2223,2013-11-06,495.65
1494,2223,2013-11-06,67.44
1495,4128,2013-11-06,297.82
1496,1840,2013-11-06,34.9
1497,9939,2013-10-23,21.62
1498,9939,2013-10-29,134.38
1499,9939,2013-11-04,134.38
1500,6042,2013-09-24,17.39
1502,3902,2013-11-08,4559.78
1503,4380,2013-10-16,74.98
1504,3902,2013-11-08,37133.05
1505,2999,2013-07-29,29.6
1506,3683,2013-11-04,32.32
1507,3405,2013-11-09,162.15
1508,2809,2013-11-09,131.04
1509,4782,2013-11-08,431.82
1510,2575,2013-10-23,9181.15
1511,2791,2013-11-11,712.29
1512,8730,2013-10-12,97.15
1513,4172,2013-10-09,45.06
1514,8515,2013-07-27,81.88
1515,2483,2013-11-07,203.32
1516,165,2013-11-07,262.46
1517,165,2013-11-01,12.56
1518,165,2013-11-01,31.05
1519,8515,2013-08-07,108.1
1520,4053,2013-10-31,316.23
1521,5763,2013-11-11,592.04
1522,3892,2013-11-08,59.92
1523,1105,2013-11-09,221.89
1524,8074,2013-11-10,25.3
1525,7454,2013-11-09,420.13
1526,7454,2013-10-26,328.12
1527,2364,2013-11-09,4568.49
1528,350,2013-11-09,425.65
1529,3650,2013-11-09,145.36
1530,5696,2013-10-30,957.41
1531,667,2013-09-28,381.8
1532,667,2013-09-27,454.68
1533,1754,2013-11-14,87.22
1534,7898,2013-11-12,485.73
1535,3271,2013-08-22,836.51
1536,4053,2013-11-15,54.16
1537,2875,2013-11-01,160.2
1539,6265,2013-11-16,168.6
1540,3443,2013-11-12,257.48
1541,8838,2013-11-12,232.93
1542,6666,2013-11-18,4942.6
1543,6932,2013-11-15,24.96
1544,5619,2013-11-14,36.8
1545,5619,2013-10-03,98.32
1546,2997,2013-08-24,58.79
1547,6994,2013-11-17,3193.98
1548,9182,2013-10-19,104.25
1549,9460,2013-11-15,397.36
1550,9460,2013-11-16,244.27
1551,6072,2013-11-18,44.76
1552,6994,2013-11-18,14.6
1553,3271,2013-10-11,24.03
1554,3271,2013-10-15,798.04
1555,3271,2013-11-01,1011.94
1556,3271,2013-11-07,46.63
1557,3271,2013-11-11,441.6
1558,8595,2013-11-10,149.79
1559,5949,2013-11-11,389.65
1560,2409,2013-11-15,3936.31
1561,8621,2013-11-02,38.08
1562,5424,2013-11-18,454.25
1563,3405,2013-11-22,586.76
1564,3683,2013-11-16,137.94
1565,4064,2013-11-21,76.38
1566,297,2013-11-23,4378.83
1567,323,2013-11-17,74.75
1568,8664,2013-11-05,62.68
1569,9413,2013-09-18,435.84
1570,6517,2013-09-09,403.12
1571,3405,2013-11-22,629.49
1572,2409,2013-11-20,195.81
1573,2809,2013-11-25,41.42
1574,5467,2013-11-25,16.96
1575,1161,2013-10-28,416.38
1576,4964,2013-11-18,21.06
1577,2666,2013-11-08,14.37
1578,2666,2013-11-11,506.4
1580,6042,2013-11-19,1798.93
1581,2343,2013-11-24,343.79
1582,8834,2013-11-23,85.49
1583,297,2013-11-21,165.6
1584,4190,2013-08-24,419.7
1585,5731,2013-11-01,28.75
1586,5731,2013-11-04,28.75
1587,5976,2013-11-27,1673.35
1588,255,2013-11-11,87.4
1589,8834,2013-10-28,84.06
1590,7905,2013-11-06,19.43
1591,5439,2013-11-24,852.59
1592,5439,2013-11-26,79.84
1593,1532,2013-11-26,94.85
1594,5345,2013-11-25,99.84
1595,3170,2013-11-24,282.09
1596,9273,2013-11-26,175.66
1597,4049,2013-11-08,75.54
1598,9815,2013-11-25,216.76
1599,2729,2013-09-10,899.84
1600,9035,2013-11-28,282.15
1601,3389,2013-11-18,381.51
1602,3389,2013-11-20,4696.6
1603,4855,2013-11-27,195.5
1604,9035,2013-11-28,16.35
1605,9035,2013-11-28,298.25
1606,7087,2013-11-09,48.18
1607,5438,2013-11-27,73.43
1608,6812,2013-11-21,20.11
1609,2409,2013-11-24,5.68
1610,2409,2013-11-26,11.18
1611,3271,2013-10-30,24.03
1612,3271,2013-10-26,235.52
1613,7009,2013-11-27,128.24
1614,6042,2013-11-27,26.38
1615,6042,2013-11-26,2.94
1616,6042,2013-11-24,2484.11
1617,5959,2013-11-06,221.17
1618,3522,2013-11-28,108.48
1619,6760,2013-11-25,113.85
1620,7294,2013-11-27,142.52
1621,4601,2013-11-28,708.37
1622,1517,2013-11-29,19.63
1623,1517,2013-11-28,2872.16
1624,7679,2013-10-25,126.33
1625,1960,2013-11-28,108.04
1626,3271,2013-11-29,177.9
1627,3271,2013-08-10,89.7
1628,3271,2013-08-08,3900.01
1629,3271,2013-08-05,431.25
1630,1130,2013-11-29,123.05
1631,663,2013-11-29,56.0
1632,2409,2013-11-29,305.68
1633,1439,2013-12-02,3785.54
1634,4487,2013-11-27,514.62
1635,4487,2013-11-27,1541.0
1636,4489,2013-11-21,355.35
1637,5114,2013-10-29,152.72
1638,2409,2013-12-01,99.05
1639,6560,2013-12-03,1626.57
1640,8828,2013-11-28,109.16
1641,1517,2013-12-02,132.69
1642,4091,2013-11-07,35.76
1643,8683,2013-11-12,419.69
1644,7399,2013-12-05,2162.06
1646,3271,2013-12-02,925.06
1647,6666,2013-11-27,178.54
1648,3902,2013-11-08,2238.45
1649,9460,2013-11-26,43.83
1650,8090,2013-12-02,138.06
1651,8834,2013-11-30,84.06
1652,4601,2013-12-03,91.23
1653,1439,2013-12-02,247.25
1654,3973,2013-11-11,197.46
1655,9322,2011-06-21,173.65
1656,306,2011-07-20,148.14
1657,306,2011-07-18,181.26
1658,306,2011-07-16,295.42
1659,306,2011-07-11,487.01
1660,2809,2011-06-08,82.74
1661,9027,2011-07-22,26.45
1662,7061,2011-07-22,55.92
1663,1770,2011-07-18,67.91
1664,1796,2011-07-28,11.5
1665,6406,2011-07-29,137.57
1666,2875,2011-07-15,26.01
1667,9077,2011-07-28,1137.14
1668,1464,2011-04-11,313.42
1669,1464,2011-04-19,218.67
1670,7621,2011-07-28,98.9
1671,8080,2011-02-15,819.27
1672,7624,2011-08-01,2989.57
1673,6577,2011-08-03,124.78
1674,8104,2011-08-04,110.24
1675,8620,2011-08-03,333.21
1676,6245,2011-08-03,348.1
1677,306,2011-07-30,131.72
1678,306,2011-07-28,78.94
1679,5787,2011-07-26,33.35
1680,5787,2011-07-29,33.35
1681,4782,2011-07-27,306.77
1682,7640,2011-08-11,586.1
1689,9130,2012-12-24,191.16
1690,9130,2012-12-27,216.38
1691,6353,2012-12-21,124.2
1692,4280,2012-12-17,194.92
1693,6710,2012-12-11,224.25
1694,2133,2012-12-24,21.75
1695,9452,2012-11-29,117.59
1696,6207,2012-12-06,5.74
1697,6766,2012-12-26,39.5
1698,6207,2012-12-27,166.75
1699,5448,2012-11-10,19.72
1700,4064,2013-01-02,63.33
1701,6880,2013-01-02,620.14
1702,2670,2013-01-15,1738.03
1703,5472,2012-12-18,130.46
1704,2922,2013-01-01,395.6
